12179872,82118682
12179872,112419862
12179872,125622122
12179872,126611558
12179872,152905850
12179872,202220813
12179872,204808236
12179872,222893837
12179872,226576785
12179872,276983152
12179872,410193975
12179872,440128266
12551742,7246122
12551742,12179872
12551742,356979186
12700622,22598920
12700622,91696007
12700622,107471115
13260592,188043254
14057516,131197741
14057516,207490418
14321616,22598920
14443340,5863152
14443340,22521283
14443340,22598920
14443340,57573169
14474989,7773732
14709812,769985
14709812,5863152
14709812,12179872
14709812,22598920
14709812,47588692
14865840,24503
14865840,5863152
14865840,12179872
14865840,17283453
14865840,22521283
14867242,11990112
14958182,157042531
14958182,228711740
15016610,22598920
15271419,67887304
15271419,129515952
15271419,149248959
15271419,207490418
15271419,291949510
15271419,317336535
15271419,379296310
15271419,405611085
15271419,469218793
15271419,833089766
15350901,22598920
15350901,67253599
15391421,6082972
15391421,20303000
15391421,22598920
15391421,22624920
15391421,195763762
15455450,586003
15455450,17992531
15455450,21133252
15455450,23770754
15455450,82062642
15455450,105768989
15455450,118197667
15455450,446366385
15455450,525408377
15455450,947759960
15530118,107991930
15530118,425767265
15530118,435045600
15622858,614249086
15922136,22598920
16002194,24503
16002194,12551742
16002194,149248959
16002194,356979186
16183526,22598920
16183526,157042531
16303802,586003
16303802,107991930
16303802,108051742
16303802,449195625
16303802,964327405
16591972,5863152
16591972,7773732
16591972,22521283
16591972,22598920
17283453,149248959
17421795,37204587
17421795,202220813
17421795,410193975
17426567,157042531
17426567,220859239
17844234,7773732
17844234,93378883
17844234,157042531
17992531,15455450
18527544,7773732
18671285,22598920
18671285,22624920
18671285,22970058
18671285,146215776
18671285,152905850
19701419,7773732
19701419,15455450
19701419,19706832
19706832,11990112
19706832,12551742
19706832,947759960
19861856,22994885
19973780,125622122
20303000,154547583
20681942,586003
20681942,2007021
20681942,12179872
20681942,22598920
20681942,93378883
20681942,131197741
20681942,157042531
20681942,356979186
21133252,586003
21133252,23770754
21133252,69575984
21133252,82062642
21133252,118197667
21133252,276983152
21133252,400741034
21770069,7773732
21770069,22598920
22015162,16002194
22015162,47588692
22015162,131197741
22015750,22598920
22015750,202220813
22521283,2007021
22521283,12179872
22521283,22598920
22521283,24176877
22521283,93378883
22521283,167823878
22521283,583885189
22598920,22903
22598920,586003
22598920,769985
22598920,2007021
22598920,5863152
22598920,6677972
22598920,7773732
22598920,8029522
22598920,12179872
22598920,12551742
22598920,12700622
22598920,14321616
22598920,14443340
22598920,15922136
22598920,16183526
22598920,20681942
22598920,22521283
22598920,22624920
22598920,22970058
22598920,24176877
22598920,30638954
22598920,39201963
22598920,40337017
22598920,47588692
22598920,47610275
22598920,50606585
22598920,53400463
22598920,82118682
22598920,84838434
22598920,86538176
22598920,91696007
22598920,93378883
22598920,96450599
22598920,107193314
22598920,109651861
22598920,112419862
22598920,121045001
22598920,126065059
22598920,126611558
22598920,129176007
22598920,131559802
22598920,140527863
22598920,149248959
22598920,152905850
22598920,154477852
22598920,154547583
22598920,171640056
22598920,188043254
22598920,188047458
22598920,195763762
22598920,207490418
22598920,226576785
22598920,228711740
22598920,234430637
22598920,242272799
22598920,290147254
22598920,290494853
22598920,291949510
22598920,343931635
22598920,344955391
22598920,356979186
22598920,392094997
22598920,405611085
22598920,429414906
22598920,433988089
22598920,525408377
22598920,543301439
22598920,583885189
22598920,899934248
22598920,947759960
22598920,964327405
22598920,974434579
22624920,6082972
22624920,22598920
22624920,157042531
22624920,195763762
22970058,6082972
22970058,12179872
22970058,22598920
22970058,146215776
22970058,255499265
22970058,440128266
22985259,157042531
22994885,11990112
22994885,19861856
22994885,105768989
23748269,17421795
23770754,586003
23770754,15455450
23770754,21133252
23770754,31135311
23770754,82062642
23770754,118197667
23770754,400741034
23770754,525408377
23847948,469218793
24176877,5863152
24176877,19706832
24176877,22521283
24176877,22598920
24176877,93378883
24176877,126611558
24176877,356979186
24176877,552027659
24176877,583885189
25442408,24503
25484842,157042531
25484842,440128266
25911628,107471115
27636956,131197741
28342883,5863152
28342883,7773732
28342883,12179872
28342883,22521283
28342883,22598920
28342883,47588692
28342883,131197741
28342883,157042531
28342883,202220813
29646177,16002194
29646177,22970058
29646177,146215776
29646177,188043254
29646177,223007169
29646177,379296310
29646177,469218793
29646177,483838785
29646177,833089766
29742445,149248959
30062603,7773732
30062603,12179872
30062603,202220813
30638954,22598920
30638954,184777483
31107779,31135311
31107779,93378883
31135311,31107779
31162918,22598920
32130104,16002194
32204918,18721974
32204918,22598920
32204918,131197741
36286962,7773732
37204587,17421795
37204587,202220813
37204587,410193975
37539436,22598920
37539436,157042531
37539436,440128266
38002859,17283453
38223194,114726248
38223194,131197741
38730407,53400463
38972677,36286962
39201963,22598920
39721490,157042531
39748948,356979186
40337017,7773732
40337017,22598920
41780152,173411197
42754744,22598920
42754744,469218793
43964510,22598920
43964510,60490488
43964510,72863207
43964510,93378883
44604091,228711740
45307775,22598920
45307775,157042531
45434489,125622122
45529357,769985
45529357,12551742
45529357,202220813
45529357,356979186
47081262,51169895
47588692,6082972
47588692,22015162
47588692,22598920
47588692,93378883
47588692,126611558
47588692,440128266
47610275,22598920
47610275,234430637
47708690,107471115
47708690,122111595
48034707,2007021
48034707,25046383
48989220,149248959
48989220,228711740
48989220,379296310
48989220,406150965
48989220,469218793
49934607,157042531
49961511,382393
50606585,6082972
50606585,22598920
50606585,152905850
50606585,228711740
50619779,131559802
50619779,157042531
50650272,60490488
50972738,131197741
51150318,22598920
51169895,86626503
51484684,157042531
52140322,586003
52140322,7773732
52140322,12179872
52140322,82118682
52140322,202220813
52140322,207490418
52140322,410193975
53025684,7773732
53025684,17426567
53025684,475246008
53027768,22598920
53400463,22598920
55819049,22598920
55819049,440128266
56326516,2007021
56326516,5863152
56326516,12179872
56326516,18721974
56326516,22598920
56326516,22624920
56326516,24176877
56326516,25484842
56326516,40337017
56326516,57573169
56326516,93378883
56326516,112419862
56326516,121045001
56326516,131197741
56326516,149248959
56326516,157042531
56326516,188043254
56326516,204808236
56326516,356979186
56326516,440128266
56326516,583885189
56336047,344780239
56345134,2007021
56345134,107471115
56345134,157042531
57573169,14443340
57573169,129515952
57573169,213981500
57573169,501066121
57928664,16002194
57928664,157042531
59083826,22598920
60490488,586003
60490488,50650272
60490488,363161920
60508255,22521283
61728897,586003
62364690,22598920
62364690,47588692
62364690,93378883
63517006,146215776
63517006,157042531
67006908,400741034
67253599,19706832
67887304,122111595
67887304,149248959
67887304,157042531
69575984,586003
69575984,21133252
69575984,23770754
69575984,82118682
69575984,105768989
69575984,108051742
69575984,113134931
69575984,276983152
69575984,449195625
69575984,525408377
69843045,7773732
69892452,36286962
69892452,157042531
69892452,228711740
71366031,583885189
71522541,479815906
72816504,157042531
72863207,126611558
72863207,964327405
74156552,22598920
74156552,379296310
74861616,5863152
74861616,7773732
74861616,12551742
76982240,12551742
76982240,202220813
77165019,286543
77165019,22598920
77243029,14443340
77243029,22598920
77243029,126611558
77243029,228711740
77528520,47637732
78116487,22598920
78116487,24176877
78116487,126611558
78116487,228711740
78116487,356979186
78116487,583885189
81056258,17283453
81056258,469218793
81592426,22598920
81680710,7773732
81680710,22598920
81915249,122111595
81915249,196179205
82062642,586003
82062642,15455450
82062642,21133252
82062642,23770754
82062642,93378883
82062642,105768989
82062642,118197667
82062642,947759960
82068999,93378883
82118682,586003
82118682,5863152
82118682,12179872
82118682,21133252
82118682,22598920
82118682,23770754
82118682,52140322
82118682,69575984
82118682,96737211
82118682,107991930
82118682,108051742
82118682,202220813
82118682,276983152
82118682,410193975
82118682,477087533
82118682,821873300
82118682,947759960
82118682,964327405
82837121,22521283
82837121,47588692
82837121,93378883
83236897,22598920
84361482,586003
84361482,84838434
84361482,257111136
84361482,424920096
84361482,499933271
84361482,1147652996
84426046,157042531
84561646,469218793
84596057,6082972
84596057,228711740
84838434,22598920
84838434,84361482
84838434,93378883
84838434,424920096
84838434,499933271
85391583,22598920
85850428,964327405
86538176,22598920
86538176,196179205
86626503,24503
86626503,586003
86626503,51169895
86626503,356979186
86626503,964327405
90626911,107991930
91696007,586003
91696007,12700622
91696007,22598920
91696007,125796953
91696007,916815853
91696007,947759960
91696007,964327405
93378883,5863152
93378883,6082972
93378883,17421795
93378883,20681942
93378883,22521283
93378883,22598920
93378883,24176877
93378883,47588692
93378883,82062642
93378883,84361482
93378883,84838434
93378883,98127075
93378883,118197667
93378883,126611558
93378883,128857854
93378883,146215776
93378883,157042531
93378883,188047458
93378883,204808236
93378883,228711740
93378883,429414906
93378883,469218793
93378883,483838785
93378883,543301439
93378883,583885189
95243555,39201963
95243555,146215776
96360063,499717759
96450599,22598920
96737211,586003
96737211,82118682
98127075,291949510
104754590,400741034
104818930,84838434
104818930,424920096
104897833,833089766
105429377,146215776
105429377,188043254
105429377,290585680
105429377,501066121
105768989,382393
105768989,11990112
105830531,157042531
106456147,107471115
107193314,22598920
107990833,22598920
107991930,82118682
107991930,90626911
107991930,108051742
107991930,276983152
107991930,449195625
108051742,586003
108051742,82118682
108051742,107991930
108051742,276983152
108051742,449195625
108051742,947759960
108557681,60490488
109079114,22598920
109079114,22970058
109079114,39201963
109079114,152905850
109079114,188043254
109079114,317336535
109651861,22598920
110177863,51169895
110273768,22598920
110273768,22970058
110273768,90436636
110273768,93378883
110273768,125796953
110273768,146215776
110439086,392094997
111054613,586003
111054613,305476548
111054613,919599445
111054613,947759960
111924058,14443340
111924058,22598920
111924058,22624920
111924058,47588692
111924058,50606585
111924058,93378883
111924058,140527863
111924058,152905850
111924058,188047458
111924058,379296310
112419862,5863152
112419862,6196392
112419862,12179872
112419862,12551742
112419862,22521283
112419862,22598920
113134931,69575984
113746083,22598920
113746083,122111595
113746083,286841761
114726248,131197741
115955798,18721974
115955798,22598920
115955798,40337017
115955798,228711740
115955798,356979186
116538160,93378883
117755159,483838785
118197667,15455450
118197667,21133252
118197667,23770754
118197667,400741034
118197667,1017001452
118339229,12551742
118339229,16002194
118898139,628563
118898139,12179872
118898139,19706832
118898139,22598920
118898139,157042531
119065059,769985
119065059,2007021
120720544,22598920
120720544,188047458
120720544,228711740
120720544,440128266
120720544,482148232
120720544,899934248
121045001,22598920
124578978,22970058
124578978,93378883
124578978,131559802
124578978,157042531
124578978,228711740
124578978,356979186
125622122,586003
125622122,7773732
125622122,12179872
125622122,12551742
125622122,202220813
125622122,207490418
125622122,410193975
125622122,483838785
125796953,91696007
125796953,107471115
125796953,356979186
126065059,22598920
126611558,12179872
126611558,22521283
126611558,22598920
126611558,24176877
126611558,47588692
126611558,72863207
126611558,91696007
126611558,93378883
126611558,131559802
126611558,228711740
126611558,583885189
128587032,22598920
128587032,93378883
128587032,157042531
128857854,93378883
128857854,126065059
128857854,154547583
128857854,400741034
129176007,22598920
129515952,57573169
129515952,423410028
131197741,356979186
131435310,7773732
131435310,146215776
131435310,317336535
131559802,22598920
131559802,126611558
132569641,586003
132569641,12179872
132569641,21133252
132569641,23770754
132569641,52140322
132569641,82118682
132569641,108051742
132569641,113134931
132569641,202220813
132569641,525408377
132569641,947759960
132621562,157042531
133447001,22598920
134803800,128857854
134803800,154547583
134803800,188043254
135441917,22598920
140030010,220859239
140030010,539143317
140527863,22598920
140527863,47588692
140527863,84361482
140527863,93378883
140527863,125622122
140527863,157042531
140527863,195763762
140527863,947759960
142335653,22598920
146215776,22970058
149248959,769985
149248959,16002194
149248959,17283453
149248959,22598920
149248959,29742445
149248959,157042531
149248959,429414906
149248959,499717759
150307637,157042531
151590831,22598920
151590831,47588692
152905850,7773732
152905850,12179872
152905850,22598920
152905850,146215776
153324815,93378883
153324815,126611558
154197349,586003
154197349,947759960
154197349,964327405
154477852,7773732
154477852,22598920
154547583,20303000
154547583,22598920
154547583,128857854
154547583,157042531
156039467,7773732
156039467,24176877
156039467,157042531
156039467,561814955
157042531,93378883
157604170,19706832
157604170,108051742
157604170,157042531
160466484,8029522
160466484,22598920
160466484,47588692
160466484,93378883
160466484,146215776
160466484,291949510
163932767,14443340
163932767,22598920
167823878,5863152
167823878,22521283
168761446,22598920
168761446,50606585
168761446,146215776
168761446,210525855
170384943,22598920
170384943,47588692
170384943,163075114
171640056,22598920
173164569,6082972
173164569,22598920
173164569,93378883
173411197,24503
174747861,228711740
178507135,6082972
178507135,12179872
178507135,22598920
178507135,50606585
178507135,93378883
178507135,96450599
178507135,469218793
181191549,22598920
181477746,291949510
183148817,14443340
183148817,22598920
183148817,93378883
183148817,109651861
183148817,140527863
183148817,157042531
183148817,392094997
183149280,157042531
183201799,15922136
183201799,22598920
184777483,30638954
184777483,607937852
184812764,22598920
187536784,157042531
188043254,22598920
188043254,317336535
188043254,383145557
188043254,406150965
188047458,22598920
188047458,93378883
188047458,195763762
189263728,17283453
189263728,36286962
194896850,12179872
195322597,107471115
195322597,291949510
195763762,22598920
195763762,22624920
195763762,188047458
196852073,107193314
197347453,67887304
197347453,146215776
197347453,157042531
197347453,312691936
197347453,483838785
197602470,22598920
200482073,379296310
201012406,152905850
201012406,157042531
201012406,379296310
202220813,586003
202220813,7773732
202220813,12179872
202220813,131197741
202244649,157042531
202555952,22598920
202555952,47588692
202555952,93378883
204299339,157042531
204808236,5863152
204808236,12179872
204808236,12551742
204808236,22598920
204808236,93378883
204808236,356979186
206326866,964327405
206615715,22598920
207070244,90436636
207138462,586003
207138462,23770754
207138462,264133279
207138462,276983152
207138462,525408377
207138462,947759960
207138462,964327405
207490418,7773732
207490418,16002194
207490418,22598920
207490418,52140322
207490418,125622122
207490418,131197741
207490418,202220813
207490418,265731317
207490418,356979186
207490418,410193975
209733883,7773732
209733883,17426567
209733883,22598920
209733883,22970058
209733883,131197741
209733883,207490418
209733883,286841761
209733883,899934248
210459173,22598920
210459173,22970058
210459173,50606585
210459173,163075114
210459173,428434740
210514893,443896569
210525855,964327405
211904475,2007021
211904475,7773732
211904475,12179872
211904475,12551742
211904475,16002194
211904475,22598920
211904475,107471115
211904475,356979186
212175167,96360063
212175167,131197741
212175167,400741034
213981500,57573169
215216086,22598920
215216086,22624920
215216086,188043254
215216086,379296310
215216086,440128266
215216086,469218793
215216086,475246008
215216086,1001305494
216522413,6082972
216522413,22598920
221173559,22598920
221173559,67887304
222893837,2007021
222893837,12179872
223840972,2007021
223840972,12179872
223840972,22598920
226197498,93378883
226197498,157042531
226197498,501066121
226576785,12179872
226576785,22598920
226576785,157042531
226576785,583885189
228711740,22598920
228711740,44604091
228711740,93378883
228711740,126611558
228711740,440128266
232560751,6082972
232560751,22598920
232560751,552027659
233245609,57573169
233287464,129515952
234430637,22598920
234430637,47610275
234430637,605521007
238505344,2007021
240346934,374138547
242272799,22598920
242272799,47588692
242272799,157042531
244625605,157042531
245306807,149248959
245953131,157042531
245970658,228711740
246886628,157042531
250842076,157042531
252686122,317336535
254497239,382393
254602977,583885189
255499265,22970058
256598881,22598920
257111136,586003
257111136,84361482
257111136,132569641
257111136,479506412
257400824,504944262
259428725,157042531
259428725,538395588
259680844,126611558
259773527,157042531
259934562,22598920
261223538,6082972
261223538,22624920
261223538,47588692
261223538,131559802
261223538,140527863
261223538,286841761
262100774,22598920
262100774,157042531
264133279,586003
264133279,207138462
264333523,7773732
264333523,157042531
265731317,207490418
268773741,146215776
269535022,22598920
269535022,24176877
269535022,469454275
272876921,22598920
272876921,356979186
272876921,501066121
276983152,586003
276983152,12179872
276983152,21133252
276983152,52140322
276983152,107991930
276983152,108051742
276983152,132569641
276983152,207138462
276983152,410193975
276983152,947759960
276983152,964327405
279147035,5863152
279147035,22521283
279147035,22598920
279147035,24176877
279147035,93378883
279147035,126611558
279147035,152905850
279461605,157042531
279461605,202220813
279557700,146215776
281234838,586003
282523842,343931635
284481700,93378883
284481700,126611558
284481700,157042531
284481700,167823878
284481700,356979186
286841761,379296310
289859824,57573169
290147254,22598920
290147254,899934248
290494853,22598920
290585680,157042531
290585680,406150965
290723075,157042531
290723075,242272799
291403211,22598920
291403211,157042531
291949510,7773732
291949510,22598920
291949510,157042531
291949510,356979186
293394867,131197741
293394867,146215776
295168932,286841761
295168932,291949510
295788103,22598920
295788103,93378883
295788103,157042531
295788103,228711740
295788103,379296310
295788103,469218793
296876973,22598920
296876973,131197741
296876973,291949510
298459779,15922136
298489056,131197741
299837277,356979186
300796010,22521283
300796010,47588692
300796010,126611558
300796010,146215776
300796010,210525855
305476548,111054613
308151060,272911207
308151060,356979186
308672071,22598920
308672071,242272799
310401703,37186955
310496499,17085112
312691936,157042531
314030119,157042531
315436528,22598920
317336535,188043254
318661130,129515952
318949971,93378883
320880780,12179872
320880780,22598920
321257315,13972932
321266890,22598920
321425967,769985
321425967,17283453
321425967,24176877
321425967,356979186
323379897,157042531
324440293,157042531
326054560,188043254
326054560,469218793
326716112,7773732
326716112,157042531
327900613,22598920
327900613,188047458
331312863,22598920
337161930,22598920
340346783,146215776
343931635,22598920
343931635,282523842
344525772,188043254
344780239,56336047
344955391,22598920
344955391,157042531
346829273,22598920
346829273,43775439
349204176,12179872
349204176,188043254
351555225,22598920
351555225,152905850
351555225,286841761
353608206,157042531
353768504,93378883
356979186,7773732
356979186,12551742
356979186,16002194
356979186,22598920
356979186,131197741
356979186,291949510
361097511,440128266
361097511,499717759
361784332,157042531
363161920,60490488
363251033,131197741
364851614,7773732
364851614,157042531
365383515,157042531
365993895,586003
365993895,157042531
365993895,356979186
368579486,7773732
370625229,47588692
370625229,93378883
370625229,131197741
370625229,146215776
370625229,152905850
370625229,157042531
374488191,22598920
377914761,157042531
379296310,146215776
379296310,286841761
379728710,483227930
380319760,152905850
382178634,131197741
382178634,202220813
383145557,188043254
383292062,7773732
384932218,131197741
385868840,17085112
386779723,39201963
387718926,22598920
387971079,146215776
388348486,22598920
389400082,220859239
390759955,22598920
390759955,93378883
390759955,157042531
392094997,586003
392094997,22598920
392094997,157042531
392094997,429414906
392094997,543727249
394004577,157042531
394814291,899934248
395890746,57573169
400741034,21133252
400741034,23770754
400741034,128857854
400741034,947759960
401502696,157042531
402034337,125622122
405035087,22598920
405418046,22598920
405574548,39201963
405574548,131559802
405574548,157042531
405574548,379296310
405611085,22598920
405611085,157042531
406150965,586003
406150965,188043254
406150965,290585680
406165467,39201963
407101499,22598920
407101499,22970058
407101499,129515952
407101499,146215776
407101499,899934248
407818010,22598920
407818010,228711740
408087080,131197741
410044683,207490418
410193975,586003
410193975,7773732
410193975,12179872
410193975,17421795
410193975,37204587
410193975,52140322
410193975,82118682
410193975,125622122
410193975,202220813
410193975,207490418
410193975,276983152
410193975,899934248
410941537,157042531
412112516,22598920
412112516,374138547
412145728,12179872
412145728,22598920
413296140,118667244
414966228,57573169
416157197,118667244
416194495,769985
416194495,286841761
416351352,188043254
416502198,202220813
417280214,15622858
418140622,22598920
418762910,157042531
420995289,157042531
422226730,6082972
422226730,22598920
422226730,228711740
422226730,286841761
423021992,157042531
423410028,129515952
423613846,379296310
424920096,84361482
424920096,84838434
424920096,499933271
425138781,22598920
425138781,228711740
425263052,22598920
425263052,196179205
425263052,228711740
425263052,286841761
425767265,156039467
426178907,22598920
426178907,501066121
427674701,157042531
427676471,39201963
428117425,22598920
428117425,157042531
428117425,833089766
428384851,50594775
428384851,469454275
428434740,22521283
428434740,128857854
428434740,131197741
428434740,157042531
428434740,291949510
428434740,356979186
429414906,5863152
429414906,12551742
429414906,19706832
429414906,22598920
429414906,24176877
429414906,93378883
429414906,125622122
429414906,149248959
429414906,392094997
429414906,583885189
429808930,379296310
433988089,22598920
433988089,157042531
433988089,286690782
434826176,12179872
434826176,22598920
434826176,291949510
435045600,15530118
435224000,157042531
436612105,501066121
437007483,157042531
437007483,552027659
437363242,469454275
439062828,78845364
439875805,12179872
440128266,12179872
440128266,22970058
440128266,25484842
440128266,47588692
440128266,131197741
440128266,157042531
440128266,228711740
440128266,356979186
440184518,131197741
440184518,157042531
446366385,586003
446366385,15455450
446366385,113134931
446366385,525408377
446366385,947759960
446590484,833089766
447241184,379296310
449195625,586003
449195625,16303802
449195625,107991930
449195625,108051742
449195625,964327405
450630648,22624920
450630648,195763762
451033303,22598920
451033303,228711740
451033303,255499265
451370524,22598920
452828946,122111595
453885595,152905850
453885595,469218793
454200724,157042531
455266133,22598920
455266133,24176877
455266133,365993895
455340385,356979186
455775628,22624920
455775628,39201963
455775628,157042531
455775628,356979186
459628045,22598920
465298629,22598920
465298629,356979186
465431316,107471115
465433625,769985
466489818,7773732
466489818,22598920
466489818,157042531
468198674,93378883
469218793,6082972
469454275,36286962
471093612,131197741
471992869,188043254
471992869,469218793
471992869,501066121
471992869,833089766
472765052,356979186
472778739,39201963
472778739,149248959
477087533,82118682
479506412,257111136
479506412,525408377
483227930,379728710
483838785,586003
483838785,899934248
487880355,483838785
489345934,22598920
491275814,57573169
491391312,629208634
491690867,157042531
494266249,228711740
495045945,22521283
495045945,157042531
495378971,614133542
495507361,146215776
499933271,84361482
499933271,84838434
499933271,424920096
501066121,57573169
501066121,899934248
501094162,986364644
502315142,157042531
502315142,228711740
502315142,379296310
503425054,22598920
504944262,257400824
510047880,22598920
510047880,22624920
510047880,188043254
510047880,607937852
510047880,893784643
513726022,22598920
513726022,157042531
516038414,22598920
517400735,129515952
517400735,157042531
517400735,291949510
517400735,995328134
522582939,22598920
522582939,149248959
522582939,379296310
522582939,501066121
522925470,12551742
522925470,22598920
525408377,586003
525408377,769985
525408377,15455450
525408377,22598920
525408377,23770754
525408377,69575984
525408377,113134931
525408377,118197667
525408377,132569641
525408377,207138462
525408377,446366385
525408377,479506412
525408377,947759960
526482947,22598920
531280420,22598920
531280420,228711740
533552597,157042531
535140940,22598920
535140940,22624920
539143317,381384396
541037205,22598920
543301439,12179872
543301439,22598920
543301439,93378883
543301439,583885189
543727249,7773732
543727249,392094997
544470195,228711740
549083012,6082972
549083012,146215776
554309481,428434740
558489220,30638954
558489220,180573776
561814955,586003
561814955,156039467
561814955,964327405
562250174,157042531
563022345,22598920
563022345,149248959
563022345,469218793
563022345,899934248
574385968,157042531
583885189,586003
583885189,12551742
583885189,22521283
583885189,22598920
583885189,24176877
583885189,93378883
583885189,126611558
583885189,226576785
583885189,254602977
583885189,429414906
583885189,543301439
583885189,947759960
583885189,964327405
583885189,974434579
583885189,986364644
585968039,188043254
585968039,833089766
585968039,893784643
586584556,30638954
592579646,220859239
595539789,22598920
600090702,17426567
600090702,226576785
600090702,344955391
600090702,440128266
600090702,475246008
600090702,543301439
600090702,607937852
604758810,107471115
607937852,184777483
610896066,157042531
613553896,552027659
614133542,495378971
621741580,157042531
627845498,157042531
629208634,125622122
629208634,491391312
629661106,149248959
632045063,49726434
632742781,17426567
632742781,129515952
632742781,188043254
632742781,195763762
632742781,291949510
632742781,379296310
632742781,769388442
702445104,483838785
716206832,146215776
734619301,22598920
734619301,22970058
762202957,215992174
769388442,586003
770176435,22598920
780431689,791830218
780431689,890871740
787115406,188043254
787115406,379296310
787115406,893784643
791830218,780431689
791830218,890871740
792517914,114726248
792517914,146215776
792517914,157604170
792517914,383145557
800457696,356979186
813467726,22840934
813467726,338966793
819790166,157042531
825336607,188043254
833089766,157042531
835342567,22624920
835342567,67887304
835342567,96360063
835342567,154547583
835342567,188043254
835342567,188047458
835342567,228711740
835342567,833089766
835342567,899934248
835342567,1001305494
835763546,157042531
845102904,7773732
845102904,16002194
851100607,19701419
851100607,125622122
851100607,947759960
851233315,96109716
851233315,114726248
851233315,131197741
852611210,22598920
868757713,769985
868757713,22598920
868757713,146215776
868757713,228711740
868757713,290585680
868757713,312691936
868757713,899934248
885222252,131197741
885222252,157042531
885222252,356979186
890871740,780431689
890871740,791830218
899934248,586003
899934248,7773732
899934248,22598920
899934248,24176877
899934248,157042531
899934248,195763762
899934248,410193975
899934248,483838785
899934248,501066121
899934248,947759960
899934248,964327405
908843828,469218793
916815853,91696007
919599445,382393
919599445,586003
919599445,111054613
919599445,356979186
920600658,146215776
920600658,356979186
920600658,501066121
932445193,157042531
936597188,188043254
947759960,586003
947759960,11990112
947759960,15455450
947759960,19706832
947759960,22598920
947759960,51169895
947759960,60490488
947759960,82062642
947759960,105768989
947759960,111054613
947759960,400741034
947759960,400826236
947759960,446366385
947759960,525408377
947759960,964327405
964327405,586003
964327405,11990112
964327405,13972932
964327405,16303802
964327405,22598920
964327405,52140322
964327405,72863207
964327405,82118682
964327405,85850428
964327405,86626503
964327405,91696007
964327405,132569641
964327405,206326866
964327405,207138462
964327405,210525855
964327405,276983152
964327405,425767265
964327405,449195625
964327405,947759960
964996225,22598920
964996225,157042531
974434579,22598920
974434579,583885189
977265403,255499265
984297403,22598920
986364644,583885189
991254878,157042531
991254878,833089766
995328134,356979186
1001305494,93378883
1001305494,157042531
1011395167,157042531
